time,close
2018-07-12 15:30:00-04:00,315.09
2018-07-12 15:45:00-04:00,316.83
2018-07-13 09:30:00-04:00,314.44
2018-07-13 09:45:00-04:00,310.06
2018-07-13 10:00:00-04:00,312.67
2018-07-13 10:15:00-04:00,311.91
2018-07-13 10:30:00-04:00,311.7
2018-07-13 10:45:00-04:00,313.555
2018-07-13 11:00:00-04:00,313.84
2018-07-13 11:15:00-04:00,315.88
2018-07-13 11:30:00-04:00,317.52
2018-07-13 11:45:00-04:00,316.331
2018-07-13 12:00:00-04:00,316.75
2018-07-13 12:15:00-04:00,317.12
2018-07-13 12:30:00-04:00,317.705
2018-07-13 12:45:00-04:00,315.9
2018-07-13 13:00:00-04:00,315.65
2018-07-13 13:15:00-04:00,315.7
2018-07-13 13:30:00-04:00,314.78
2018-07-13 13:45:00-04:00,315.15
2018-07-13 14:00:00-04:00,315.0
2018-07-13 14:15:00-04:00,315.44
2018-07-13 14:30:00-04:00,316.49
2018-07-13 14:45:00-04:00,318.49
2018-07-13 15:00:00-04:00,318.17
2018-07-13 15:15:00-04:00,318.8
2018-07-13 15:30:00-04:00,318.5
2018-07-13 15:45:00-04:00,318.83
2018-07-13 16:00:00-04:00,318.56
2018-07-16 08:00:00-04:00,311.01
2018-07-16 08:15:00-04:00,311.01
2018-07-16 09:00:00-04:00,311.12
2018-07-16 09:15:00-04:00,312.296
2018-07-16 09:30:00-04:00,309.25
2018-07-16 09:45:00-04:00,310.29
2018-07-16 10:00:00-04:00,309.85
2018-07-16 10:15:00-04:00,309.67
2018-07-16 10:30:00-04:00,307.49
2018-07-16 10:45:00-04:00,307.51
2018-07-16 11:00:00-04:00,308.16
2018-07-16 11:15:00-04:00,308.31
2018-07-16 11:30:00-04:00,307.14
2018-07-16 11:45:00-04:00,307.77
2018-07-16 12:00:00-04:00,307.49
2018-07-16 12:15:00-04:00,308.165
2018-07-16 12:30:00-04:00,307.84
2018-07-16 12:45:00-04:00,308.71
2018-07-16 13:00:00-04:00,309.36
2018-07-16 13:15:00-04:00,307.61
2018-07-16 13:30:00-04:00,307.44
2018-07-16 13:45:00-04:00,307.499
2018-07-16 14:00:00-04:00,307.355
2018-07-16 14:15:00-04:00,307.44
2018-07-16 14:30:00-04:00,307.55
2018-07-16 14:45:00-04:00,307.74
2018-07-16 15:00:00-04:00,308.58
2018-07-16 15:15:00-04:00,308.26
2018-07-16 15:30:00-04:00,309.43
2018-07-16 15:45:00-04:00,310.065
2018-07-17 09:15:00-04:00,308.43
2018-07-17 09:30:00-04:00,313.96
2018-07-17 09:45:00-04:00,310.73
2018-07-17 10:00:00-04:00,312.59
2018-07-17 10:15:00-04:00,312.38
2018-07-17 10:30:00-04:00,314.21
2018-07-17 10:45:00-04:00,315.68
2018-07-17 11:00:00-04:00,315.07
2018-07-17 11:15:00-04:00,314.35
2018-07-17 11:30:00-04:00,314.87
2018-07-17 11:45:00-04:00,314.305
2018-07-17 12:00:00-04:00,314.23
2018-07-17 12:15:00-04:00,315.98
2018-07-17 12:30:00-04:00,318.5
2018-07-17 12:45:00-04:00,317.95
2018-07-17 13:00:00-04:00,321.58
2018-07-17 13:15:00-04:00,322.96
2018-07-17 13:30:00-04:00,324.33
2018-07-17 13:45:00-04:00,323.06
2018-07-17 14:00:00-04:00,322.88
2018-07-17 14:15:00-04:00,322.48
2018-07-17 14:30:00-04:00,322.85
2018-07-17 14:45:00-04:00,321.19
2018-07-17 15:00:00-04:00,321.91
2018-07-17 15:15:00-04:00,322.09
2018-07-17 15:30:00-04:00,323.45
2018-07-17 15:45:00-04:00,322.67
2018-07-17 17:15:00-04:00,321.73
2018-07-18 09:15:00-04:00,324.17
2018-07-18 09:30:00-04:00,320.21
2018-07-18 09:45:00-04:00,321.28
2018-07-18 10:00:00-04:00,317.59
2018-07-18 10:15:00-04:00,319.415
2018-07-18 10:30:00-04:00,319.74
2018-07-18 10:45:00-04:00,319.96
2018-07-18 11:00:00-04:00,321.17
2018-07-18 11:15:00-04:00,320.4
2018-07-18 11:30:00-04:00,319.8
2018-07-18 11:45:00-04:00,320.21
2018-07-18 12:00:00-04:00,320.83
2018-07-18 12:15:00-04:00,322.27
2018-07-18 12:30:00-04:00,321.0
2018-07-18 12:45:00-04:00,321.71
2018-07-18 13:00:00-04:00,321.4
2018-07-18 13:15:00-04:00,321.37
2018-07-18 13:30:00-04:00,322.2
2018-07-18 13:45:00-04:00,322.92
2018-07-18 14:00:00-04:00,322.29
2018-07-18 14:15:00-04:00,322.78
2018-07-18 14:30:00-04:00,323.935
2018-07-18 14:45:00-04:00,324.72
2018-07-18 15:00:00-04:00,324.3
2018-07-18 15:15:00-04:00,324.99
2018-07-18 15:30:00-04:00,324.66
2018-07-18 15:45:00-04:00,324.0
2018-07-19 08:30:00-04:00,316.035
2018-07-19 09:15:00-04:00,316.51
2018-07-19 09:30:00-04:00,314.23
2018-07-19 09:45:00-04:00,315.64
2018-07-19 10:00:00-04:00,318.69
2018-07-19 10:15:00-04:00,319.69
2018-07-19 10:30:00-04:00,317.49
2018-07-19 10:45:00-04:00,318.85
2018-07-19 11:00:00-04:00,317.42
2018-07-19 11:15:00-04:00,317.26
2018-07-19 11:30:00-04:00,317.9
2018-07-19 11:45:00-04:00,316.57
2018-07-19 12:00:00-04:00,316.74
2018-07-19 12:15:00-04:00,318.08
2018-07-19 12:30:00-04:00,318.36
2018-07-19 12:45:00-04:00,317.96
2018-07-19 13:00:00-04:00,318.81
2018-07-19 13:15:00-04:00,321.46
2018-07-19 13:30:00-04:00,321.47
2018-07-19 13:45:00-04:00,321.65
2018-07-19 14:00:00-04:00,321.5
2018-07-19 14:15:00-04:00,320.52
2018-07-19 14:30:00-04:00,319.87
2018-07-19 14:45:00-04:00,320.25
2018-07-19 15:00:00-04:00,318.41
2018-07-19 15:15:00-04:00,320.05
2018-07-19 15:30:00-04:00,321.03
2018-07-19 15:45:00-04:00,320.26
2018-07-20 08:30:00-04:00,321.5
2018-07-20 09:00:00-04:00,320.85
2018-07-20 09:30:00-04:00,320.6
2018-07-20 09:45:00-04:00,320.15
2018-07-20 10:00:00-04:00,316.91
2018-07-20 10:15:00-04:00,317.84
2018-07-20 10:30:00-04:00,318.53
2018-07-20 10:45:00-04:00,317.64
2018-07-20 11:00:00-04:00,317.08
2018-07-20 11:15:00-04:00,317.48
2018-07-20 11:30:00-04:00,316.04
2018-07-20 11:45:00-04:00,314.455
2018-07-20 12:00:00-04:00,314.275
2018-07-20 12:15:00-04:00,315.3
2018-07-20 12:30:00-04:00,315.24
2018-07-20 12:45:00-04:00,314.43
2018-07-20 13:00:00-04:00,313.4
2018-07-20 13:15:00-04:00,312.83
2018-07-20 13:30:00-04:00,313.3
2018-07-20 13:45:00-04:00,314.425
2018-07-20 14:00:00-04:00,314.6
2018-07-20 14:15:00-04:00,314.48
2018-07-20 14:30:00-04:00,313.51
2018-07-20 14:45:00-04:00,314.72
2018-07-20 15:00:00-04:00,314.87
2018-07-20 15:15:00-04:00,314.55
2018-07-20 15:30:00-04:00,314.44
2018-07-20 15:45:00-04:00,313.57
2018-07-20 16:00:00-04:00,313.6
2018-07-23 07:30:00-04:00,301.26
2018-07-23 07:45:00-04:00,300.86
2018-07-23 08:15:00-04:00,304.88
2018-07-23 08:30:00-04:00,303.24
2018-07-23 09:00:00-04:00,302.76
2018-07-23 09:15:00-04:00,301.5
2018-07-23 09:30:00-04:00,295.34
2018-07-23 09:45:00-04:00,298.58
2018-07-23 10:00:00-04:00,297.83
2018-07-23 10:15:00-04:00,299.33
2018-07-23 10:30:00-04:00,301.49
2018-07-23 10:45:00-04:00,301.34
2018-07-23 11:00:00-04:00,302.95
2018-07-23 11:15:00-04:00,300.57
2018-07-23 11:30:00-04:00,301.329
2018-07-23 11:45:00-04:00,300.75
2018-07-23 12:00:00-04:00,300.92
2018-07-23 12:15:00-04:00,301.9
2018-07-23 12:30:00-04:00,301.09
2018-07-23 12:45:00-04:00,302.02
2018-07-23 13:00:00-04:00,303.08
2018-07-23 13:15:00-04:00,303.051
2018-07-23 13:30:00-04:00,302.69
2018-07-23 13:45:00-04:00,302.37
2018-07-23 14:00:00-04:00,304.93
2018-07-23 14:15:00-04:00,304.39
2018-07-23 14:30:00-04:00,304.39
2018-07-23 14:45:00-04:00,304.24
2018-07-23 15:00:00-04:00,302.75
2018-07-23 15:15:00-04:00,301.32
2018-07-23 15:30:00-04:00,302.66
2018-07-23 15:45:00-04:00,303.24
2018-07-23 16:30:00-04:00,303.49
2018-07-24 08:15:00-04:00,306.2
2018-07-24 09:30:00-04:00,304.5
2018-07-24 09:45:00-04:00,301.77
2018-07-24 10:00:00-04:00,301.11
2018-07-24 10:15:00-04:00,301.24
2018-07-24 10:30:00-04:00,300.22
2018-07-24 10:45:00-04:00,298.69
2018-07-24 11:00:00-04:00,295.46
2018-07-24 11:15:00-04:00,297.5
2018-07-24 11:30:00-04:00,297.46
2018-07-24 11:45:00-04:00,297.35
2018-07-24 12:00:00-04:00,297.67
2018-07-24 12:15:00-04:00,295.9
2018-07-24 12:30:00-04:00,294.82
2018-07-24 12:45:00-04:00,294.08
2018-07-24 13:00:00-04:00,294.89
2018-07-24 13:15:00-04:00,293.85
2018-07-24 13:30:00-04:00,294.31
2018-07-24 13:45:00-04:00,295.47
2018-07-24 14:00:00-04:00,295.73
2018-07-24 14:15:00-04:00,295.51
2018-07-24 14:30:00-04:00,295.92
2018-07-24 14:45:00-04:00,295.57
2018-07-24 15:00:00-04:00,295.65
2018-07-24 15:15:00-04:00,296.68
2018-07-24 15:30:00-04:00,296.85
2018-07-24 15:45:00-04:00,297.48
2018-07-25 08:15:00-04:00,295.67
2018-07-25 09:30:00-04:00,300.94
2018-07-25 09:45:00-04:00,301.65
2018-07-25 10:00:00-04:00,303.22
2018-07-25 10:15:00-04:00,300.77
2018-07-25 10:30:00-04:00,300.23
2018-07-25 10:45:00-04:00,299.79
2018-07-25 11:00:00-04:00,299.89
2018-07-25 11:15:00-04:00,301.3
2018-07-25 11:30:00-04:00,301.59
2018-07-25 11:45:00-04:00,300.84
2018-07-25 12:00:00-04:00,299.89
2018-07-25 12:15:00-04:00,300.29
2018-07-25 12:30:00-04:00,299.98
2018-07-25 12:45:00-04:00,299.885
2018-07-25 13:00:00-04:00,301.12
2018-07-25 13:15:00-04:00,300.935
2018-07-25 13:30:00-04:00,301.535
2018-07-25 13:45:00-04:00,301.67
2018-07-25 14:00:00-04:00,303.98
2018-07-25 14:15:00-04:00,304.42
2018-07-25 14:30:00-04:00,304.74
2018-07-25 14:45:00-04:00,304.47
2018-07-25 15:00:00-04:00,304.43
2018-07-25 15:15:00-04:00,305.19
2018-07-25 15:30:00-04:00,306.59
2018-07-25 15:45:00-04:00,308.92
2018-07-25 16:30:00-04:00,307.96
2018-07-25 17:15:00-04:00,307.02
2018-07-25 18:00:00-04:00,302.172
2018-07-26 09:30:00-04:00,310.48
2018-07-26 09:45:00-04:00,306.88
2018-07-26 10:00:00-04:00,306.81
2018-07-26 10:15:00-04:00,306.12
2018-07-26 10:30:00-04:00,305.0
2018-07-26 10:45:00-04:00,306.19
2018-07-26 11:00:00-04:00,306.771
2018-07-26 11:15:00-04:00,308.06
2018-07-26 11:30:00-04:00,308.05
2018-07-26 11:45:00-04:00,307.82
2018-07-26 12:00:00-04:00,306.59
2018-07-26 12:15:00-04:00,305.78
2018-07-26 12:30:00-04:00,305.96
2018-07-26 12:45:00-04:00,304.001
2018-07-26 13:00:00-04:00,303.74
2018-07-26 13:15:00-04:00,304.67
2018-07-26 13:30:00-04:00,305.43
2018-07-26 13:45:00-04:00,305.799
2018-07-26 14:00:00-04:00,305.9
2018-07-26 14:15:00-04:00,305.24
2018-07-26 14:30:00-04:00,305.49
2018-07-26 14:45:00-04:00,304.85
2018-07-26 15:00:00-04:00,305.84
2018-07-26 15:15:00-04:00,305.99
2018-07-26 15:30:00-04:00,305.85
2018-07-26 15:45:00-04:00,306.5
2018-07-26 16:00:00-04:00,306.963
2018-07-26 16:15:00-04:00,306.904
2018-07-27 09:30:00-04:00,303.12
2018-07-27 09:45:00-04:00,304.24
2018-07-27 10:00:00-04:00,301.55
2018-07-27 10:15:00-04:00,301.75
2018-07-27 10:30:00-04:00,300.405
2018-07-27 10:45:00-04:00,300.09
2018-07-27 11:00:00-04:00,300.23
2018-07-27 11:15:00-04:00,300.37
2018-07-27 11:30:00-04:00,301.97
2018-07-27 11:45:00-04:00,300.38
2018-07-27 12:00:00-04:00,299.88
2018-07-27 12:15:00-04:00,298.73
2018-07-27 12:30:00-04:00,297.69
2018-07-27 12:45:00-04:00,296.0
2018-07-27 13:00:00-04:00,297.0
2018-07-27 13:15:00-04:00,297.12
2018-07-27 13:30:00-04:00,297.1
2018-07-27 13:45:00-04:00,299.16
2018-07-27 14:00:00-04:00,297.99
2018-07-27 14:15:00-04:00,297.45
2018-07-27 14:30:00-04:00,297.03
2018-07-27 14:45:00-04:00,297.22
2018-07-27 15:00:00-04:00,298.87
2018-07-27 15:15:00-04:00,297.41
2018-07-27 15:30:00-04:00,297.93
2018-07-27 15:45:00-04:00,297.19
2018-07-30 09:30:00-04:00,292.155
2018-07-30 09:45:00-04:00,291.34
2018-07-30 10:00:00-04:00,290.5
2018-07-30 10:15:00-04:00,290.77
2018-07-30 10:30:00-04:00,291.99
2018-07-30 10:45:00-04:00,292.68
2018-07-30 11:00:00-04:00,291.7
2018-07-30 11:15:00-04:00,289.5
2018-07-30 11:30:00-04:00,287.85
2018-07-30 11:45:00-04:00,289.17
2018-07-30 12:00:00-04:00,288.0
2018-07-30 12:15:00-04:00,288.22
2018-07-30 12:30:00-04:00,287.28
2018-07-30 12:45:00-04:00,287.34
2018-07-30 13:00:00-04:00,287.89
2018-07-30 13:15:00-04:00,289.62
2018-07-30 13:30:00-04:00,288.35
2018-07-30 13:45:00-04:00,289.67
2018-07-30 14:00:00-04:00,290.81
2018-07-30 14:15:00-04:00,290.32
2018-07-30 14:30:00-04:00,290.34
2018-07-30 14:45:00-04:00,290.2
2018-07-30 15:00:00-04:00,290.5
2018-07-30 15:15:00-04:00,290.81
2018-07-30 15:30:00-04:00,290.98
2018-07-30 15:45:00-04:00,290.15
2018-07-30 16:30:00-04:00,289.95
2018-07-30 16:45:00-04:00,289.42
2018-07-31 09:30:00-04:00,294.23
2018-07-31 09:45:00-04:00,294.37
2018-07-31 10:00:00-04:00,291.54
2018-07-31 10:15:00-04:00,290.5
2018-07-31 10:30:00-04:00,293.3
2018-07-31 10:45:00-04:00,292.07
2018-07-31 11:00:00-04:00,293.56
2018-07-31 11:15:00-04:00,293.76
2018-07-31 11:30:00-04:00,293.21
2018-07-31 11:45:00-04:00,295.0
2018-07-31 12:00:00-04:00,296.51
2018-07-31 12:15:00-04:00,295.8
2018-07-31 12:30:00-04:00,297.05
2018-07-31 12:45:00-04:00,297.22
2018-07-31 13:00:00-04:00,296.02
2018-07-31 13:15:00-04:00,295.94
2018-07-31 13:30:00-04:00,296.03
2018-07-31 13:45:00-04:00,296.33
2018-07-31 14:00:00-04:00,296.35
2018-07-31 14:15:00-04:00,297.39
2018-07-31 14:30:00-04:00,296.99
2018-07-31 14:45:00-04:00,297.08
2018-07-31 15:00:00-04:00,295.96
2018-07-31 15:15:00-04:00,296.1
2018-07-31 15:30:00-04:00,296.03
2018-07-31 15:45:00-04:00,298.15
2018-07-31 17:30:00-04:00,299.12
2018-08-01 09:30:00-04:00,294.92
2018-08-01 09:45:00-04:00,298.57
2018-08-01 10:00:00-04:00,302.49
2018-08-01 10:15:00-04:00,300.17
2018-08-01 10:30:00-04:00,299.285
2018-08-01 10:45:00-04:00,299.95
2018-08-01 11:00:00-04:00,299.03
2018-08-01 11:15:00-04:00,297.42
2018-08-01 11:30:00-04:00,296.97
2018-08-01 11:45:00-04:00,296.73
2018-08-01 12:00:00-04:00,297.01
2018-08-01 12:15:00-04:00,295.82
2018-08-01 12:30:00-04:00,296.11
2018-08-01 12:45:00-04:00,296.97
2018-08-01 13:00:00-04:00,296.795
2018-08-01 13:15:00-04:00,296.605
2018-08-01 13:30:00-04:00,296.31
2018-08-01 13:45:00-04:00,296.49
2018-08-01 14:00:00-04:00,296.68
2018-08-01 14:15:00-04:00,297.59
2018-08-01 14:30:00-04:00,297.195
2018-08-01 14:45:00-04:00,297.8
2018-08-01 15:00:00-04:00,300.41
2018-08-01 15:15:00-04:00,301.8
2018-08-01 15:30:00-04:00,301.66
2018-08-01 15:45:00-04:00,301.43
2018-08-01 16:00:00-04:00,304.86
2018-08-01 16:15:00-04:00,312.0
2018-08-01 16:30:00-04:00,315.12
2018-08-01 16:45:00-04:00,314.09
2018-08-01 18:45:00-04:00,329.69
2018-08-02 08:00:00-04:00,328.08
2018-08-02 08:15:00-04:00,329.31
2018-08-02 08:30:00-04:00,330.5
2018-08-02 09:00:00-04:00,330.95
2018-08-02 09:15:00-04:00,329.38
2018-08-02 09:30:00-04:00,325.64
2018-08-02 09:45:00-04:00,331.74
2018-08-02 10:00:00-04:00,331.27
2018-08-02 10:15:00-04:00,329.99
2018-08-02 10:30:00-04:00,332.0
2018-08-02 10:45:00-04:00,328.98
2018-08-02 11:00:00-04:00,328.115
2018-08-02 11:15:00-04:00,330.84
2018-08-02 11:30:00-04:00,329.83
2018-08-02 11:45:00-04:00,331.645
2018-08-02 12:00:00-04:00,334.98
2018-08-02 12:15:00-04:00,337.05
2018-08-02 12:30:00-04:00,338.52
2018-08-02 12:45:00-04:00,337.51
2018-08-02 13:00:00-04:00,338.2
2018-08-02 13:15:00-04:00,341.41
2018-08-02 13:30:00-04:00,341.12
2018-08-02 13:45:00-04:00,344.03
2018-08-02 14:00:00-04:00,343.5
2018-08-02 14:15:00-04:00,341.53
2018-08-02 14:30:00-04:00,341.6
2018-08-02 14:45:00-04:00,345.69
2018-08-02 15:00:00-04:00,346.39
2018-08-02 15:15:00-04:00,344.08
2018-08-02 15:30:00-04:00,347.88
2018-08-02 15:45:00-04:00,349.45
2018-08-02 16:00:00-04:00,349.06
2018-08-02 16:15:00-04:00,349.34
2018-08-03 08:30:00-04:00,349.99
2018-08-03 08:45:00-04:00,349.55
2018-08-03 09:00:00-04:00,349.36
2018-08-03 09:15:00-04:00,348.72
2018-08-03 09:30:00-04:00,344.13
2018-08-03 09:45:00-04:00,344.73
2018-08-03 10:00:00-04:00,348.37
2018-08-03 10:15:00-04:00,353.18
2018-08-03 10:30:00-04:00,350.62
2018-08-03 10:45:00-04:00,350.01
2018-08-03 11:00:00-04:00,352.37
2018-08-03 11:15:00-04:00,349.235
2018-08-03 11:30:00-04:00,348.71
2018-08-03 11:45:00-04:00,348.5
2018-08-03 12:00:00-04:00,347.53
2018-08-03 12:15:00-04:00,348.63
2018-08-03 12:30:00-04:00,350.06
2018-08-03 12:45:00-04:00,349.65
2018-08-03 13:00:00-04:00,350.16
2018-08-03 13:15:00-04:00,351.38
2018-08-03 13:30:00-04:00,350.63
2018-08-03 13:45:00-04:00,350.08
2018-08-03 14:00:00-04:00,349.1
2018-08-03 14:15:00-04:00,349.67
2018-08-03 14:30:00-04:00,349.96
2018-08-03 14:45:00-04:00,349.49
2018-08-03 15:00:00-04:00,349.52
2018-08-03 15:15:00-04:00,348.75
2018-08-03 15:30:00-04:00,347.85
2018-08-03 15:45:00-04:00,348.18
2018-08-03 16:00:00-04:00,348.25
2018-08-06 08:45:00-04:00,345.83
2018-08-06 09:30:00-04:00,349.85
2018-08-06 09:45:00-04:00,352.63
2018-08-06 10:00:00-04:00,353.93
2018-08-06 10:15:00-04:00,352.465
2018-08-06 10:30:00-04:00,350.825
2018-08-06 10:45:00-04:00,350.5
2018-08-06 11:00:00-04:00,350.2
2018-08-06 11:15:00-04:00,348.505
2018-08-06 11:30:00-04:00,347.9
2018-08-06 11:45:00-04:00,348.1
2018-08-06 12:00:00-04:00,349.69
2018-08-06 12:15:00-04:00,348.66
2018-08-06 12:30:00-04:00,348.57
2018-08-06 12:45:00-04:00,349.16
2018-08-06 13:00:00-04:00,348.4
2018-08-06 13:15:00-04:00,349.04
2018-08-06 13:30:00-04:00,349.655
2018-08-06 13:45:00-04:00,349.29
2018-08-06 14:00:00-04:00,348.02
2018-08-06 14:15:00-04:00,349.0
2018-08-06 14:30:00-04:00,348.415
2018-08-06 14:45:00-04:00,346.79
2018-08-06 15:00:00-04:00,346.88
2018-08-06 15:15:00-04:00,345.45
2018-08-06 15:30:00-04:00,343.3
2018-08-06 15:45:00-04:00,342.03
2018-08-07 09:15:00-04:00,344.05
2018-08-07 09:30:00-04:00,344.49
2018-08-07 09:45:00-04:00,342.82
2018-08-07 10:00:00-04:00,344.59
2018-08-07 10:15:00-04:00,345.92
2018-08-07 10:30:00-04:00,345.21
2018-08-07 10:45:00-04:00,343.42
2018-08-07 11:00:00-04:00,343.35
2018-08-07 11:15:00-04:00,341.33
2018-08-07 11:30:00-04:00,341.34
2018-08-07 11:45:00-04:00,342.6
2018-08-07 12:00:00-04:00,342.34
2018-08-07 12:15:00-04:00,356.0
2018-08-07 12:30:00-04:00,355.4
2018-08-07 12:45:00-04:00,362.24
2018-08-07 13:00:00-04:00,366.22
2018-08-07 13:15:00-04:00,359.41
2018-08-07 13:30:00-04:00,362.47
2018-08-07 13:45:00-04:00,364.72
2018-08-07 14:00:00-04:00,367.01
2018-08-07 15:45:00-04:00,379.69
2018-08-07 16:00:00-04:00,376.95
2018-08-07 16:15:00-04:00,378.5
2018-08-07 16:30:00-04:00,378.3
2018-08-07 16:45:00-04:00,377.979
2018-08-07 17:00:00-04:00,379.74
2018-08-07 17:15:00-04:00,380.967
2018-08-07 18:45:00-04:00,379.57
2018-08-08 07:15:00-04:00,375.8
2018-08-08 08:00:00-04:00,372.97
2018-08-08 08:15:00-04:00,372.052
2018-08-08 08:30:00-04:00,368.87
2018-08-08 08:45:00-04:00,367.79
2018-08-08 09:00:00-04:00,369.717
2018-08-08 09:15:00-04:00,368.7
2018-08-08 09:30:00-04:00,376.55
2018-08-08 09:45:00-04:00,377.15
2018-08-08 10:00:00-04:00,379.88
2018-08-08 10:15:00-04:00,376.64
2018-08-08 10:30:00-04:00,374.3
2018-08-08 10:45:00-04:00,378.17
2018-08-08 11:00:00-04:00,378.35
2018-08-08 11:15:00-04:00,373.92
2018-08-08 11:30:00-04:00,374.17
2018-08-08 11:45:00-04:00,373.22
2018-08-08 12:00:00-04:00,371.14
2018-08-08 12:15:00-04:00,370.19
2018-08-08 12:30:00-04:00,371.86
2018-08-08 12:45:00-04:00,371.72
2018-08-08 13:00:00-04:00,374.0
2018-08-08 13:15:00-04:00,373.39
2018-08-08 13:30:00-04:00,373.89
2018-08-08 13:45:00-04:00,374.39
2018-08-08 14:00:00-04:00,372.84
2018-08-08 14:15:00-04:00,374.83
2018-08-08 14:30:00-04:00,374.89
2018-08-08 14:45:00-04:00,374.41
2018-08-08 15:00:00-04:00,374.19
2018-08-08 15:15:00-04:00,372.24
2018-08-08 15:30:00-04:00,370.81
2018-08-08 15:45:00-04:00,370.48
2018-08-08 16:15:00-04:00,370.82
2018-08-09 08:45:00-04:00,365.7
2018-08-09 09:00:00-04:00,365.95
2018-08-09 09:15:00-04:00,366.36
2018-08-09 09:30:00-04:00,361.68
2018-08-09 09:45:00-04:00,360.0
2018-08-09 10:00:00-04:00,360.61
2018-08-09 10:15:00-04:00,359.83
2018-08-09 10:30:00-04:00,360.59
2018-08-09 10:45:00-04:00,358.92
2018-08-09 11:00:00-04:00,355.69
2018-08-09 11:15:00-04:00,356.78
2018-08-09 11:30:00-04:00,357.63
2018-08-09 11:45:00-04:00,356.03
2018-08-09 12:00:00-04:00,354.3
2018-08-09 12:15:00-04:00,354.17
2018-08-09 12:30:00-04:00,355.08
2018-08-09 12:45:00-04:00,353.49
2018-08-09 13:00:00-04:00,353.5
2018-08-09 13:15:00-04:00,353.59
2018-08-09 13:30:00-04:00,351.99
2018-08-09 13:45:00-04:00,351.65
2018-08-09 14:00:00-04:00,350.465
2018-08-09 14:15:00-04:00,346.78
2018-08-09 14:30:00-04:00,349.16
2018-08-09 14:45:00-04:00,350.69
2018-08-09 15:00:00-04:00,350.11
2018-08-09 15:15:00-04:00,351.607
2018-08-09 15:30:00-04:00,349.77
2018-08-09 15:45:00-04:00,352.26
2018-08-09 16:00:00-04:00,351.26
2018-08-09 16:45:00-04:00,351.86
2018-08-09 17:00:00-04:00,360.665
2018-08-09 17:15:00-04:00,362.04
2018-08-09 17:30:00-04:00,361.5
2018-08-09 18:00:00-04:00,360.323
2018-08-09 18:30:00-04:00,360.025
2018-08-10 08:00:00-04:00,350.15
2018-08-10 08:15:00-04:00,351.05
2018-08-10 09:00:00-04:00,354.77
2018-08-10 09:15:00-04:00,354.475
2018-08-10 09:30:00-04:00,351.4
2018-08-10 09:45:00-04:00,350.03
2018-08-10 10:00:00-04:00,350.49
2018-08-10 10:15:00-04:00,349.59
2018-08-10 10:30:00-04:00,349.42
2018-08-10 10:45:00-04:00,349.49
2018-08-10 11:00:00-04:00,350.6
2018-08-10 11:15:00-04:00,353.51
2018-08-10 11:30:00-04:00,357.3
2018-08-10 11:45:00-04:00,356.02
2018-08-10 12:00:00-04:00,357.535
2018-08-10 12:15:00-04:00,357.43
2018-08-10 12:30:00-04:00,355.92
2018-08-10 12:45:00-04:00,353.95
2018-08-10 13:00:00-04:00,355.375
2018-08-10 13:15:00-04:00,355.28
2018-08-10 13:30:00-04:00,353.7
2018-08-10 13:45:00-04:00,353.85
2018-08-10 14:00:00-04:00,355.41
2018-08-10 14:15:00-04:00,355.215
2018-08-10 14:30:00-04:00,356.72
2018-08-10 14:45:00-04:00,353.0
2018-08-10 15:00:00-04:00,353.55
2018-08-10 15:15:00-04:00,353.64
2018-08-10 15:30:00-04:00,353.47
2018-08-10 15:45:00-04:00,355.54
2018-08-10 16:15:00-04:00,355.01
2018-08-13 09:00:00-04:00,363.28
2018-08-13 09:15:00-04:00,361.12
2018-08-13 09:30:00-04:00,357.6
2018-08-13 09:45:00-04:00,356.47
2018-08-13 10:00:00-04:00,356.545
2018-08-13 10:15:00-04:00,353.84
2018-08-13 10:30:00-04:00,355.18
2018-08-13 10:45:00-04:00,352.7
2018-08-13 11:00:00-04:00,351.0
2018-08-13 11:15:00-04:00,351.25
2018-08-13 11:30:00-04:00,351.12
2018-08-13 11:45:00-04:00,352.48
2018-08-13 12:00:00-04:00,352.465
2018-08-13 12:15:00-04:00,352.99
2018-08-13 12:30:00-04:00,353.105
2018-08-13 12:45:00-04:00,353.9
2018-08-13 13:00:00-04:00,354.76
2018-08-13 13:15:00-04:00,356.382
2018-08-13 13:30:00-04:00,357.865
2018-08-13 13:45:00-04:00,356.66
2018-08-13 14:00:00-04:00,358.16
2018-08-13 14:15:00-04:00,359.6
2018-08-13 14:30:00-04:00,358.35
2018-08-13 14:45:00-04:00,357.39
2018-08-13 15:00:00-04:00,358.45
2018-08-13 15:15:00-04:00,356.95
2018-08-13 15:30:00-04:00,357.69
2018-08-13 15:45:00-04:00,356.38
2018-08-14 08:30:00-04:00,356.92
2018-08-14 09:30:00-04:00,356.73
2018-08-14 09:45:00-04:00,355.22
2018-08-14 10:00:00-04:00,352.9
2018-08-14 10:15:00-04:00,352.9
2018-08-14 10:30:00-04:00,354.09
2018-08-14 10:45:00-04:00,353.99
2018-08-14 11:00:00-04:00,355.55
2018-08-14 11:15:00-04:00,356.43
2018-08-14 11:30:00-04:00,356.34
2018-08-14 11:45:00-04:00,357.85
2018-08-14 12:00:00-04:00,356.86
2018-08-14 12:15:00-04:00,356.645
2018-08-14 12:30:00-04:00,356.32
2018-08-14 12:45:00-04:00,354.415
2018-08-14 13:00:00-04:00,354.46
2018-08-14 13:15:00-04:00,353.74
