cryptocurrency,data_price,data_date,data_time,timestamp
bitcoin,6288.293597,2018-10-30,1540857600000,
bitcoin,6293.303228,2018-10-31,1540944000000,
bitcoin,6326.316004,2018-11-01,1541030400000,
bitcoin,6376.527627,2018-11-02,1541116800000,
bitcoin,6354.29945,2018-11-03,1541203200000,
bitcoin,6382.89293,2018-11-04,1541289600000,
bitcoin,6417.580963,2018-11-05,1541376000000,
bitcoin,6422.762475,2018-11-06,1541462400000,
bitcoin,6515.74509,2018-11-07,1541548800000,
bitcoin,6466.96445,2018-11-08,1541635200000,
bitcoin,6388.853468,2018-11-09,1541721600000,
bitcoin,6376.685012,2018-11-10,1541808000000,
bitcoin,6362.027206,2018-11-11,1541894400000,
bitcoin,6367.358206,2018-11-12,1541980800000,
bitcoin,6321.482237,2018-11-13,1542067200000,
bitcoin,6079.868988,2018-11-14,1542153600000,
bitcoin,5549.775832,2018-11-15,1542240000000,
bitcoin,5562.991676,2018-11-16,1542326400000,
bitcoin,5524.55965,2018-11-17,1542412800000,
bitcoin,5571.778945,2018-11-18,1542499200000,
bitcoin,5241.450425,2018-11-19,1542585600000,
bitcoin,4574.05729,2018-11-20,1542672000000,
bitcoin,4482.639072,2018-11-21,1542758400000,
bitcoin,4493.79815,2018-11-22,1542844800000,
bitcoin,4277.710636,2018-11-23,1542931200000,
bitcoin,4241.0773,2018-11-24,1543017600000,
bitcoin,3785.677218,2018-11-25,1543104000000,
bitcoin,3883.53205,2018-11-26,1543190400000,
bitcoin,3731.774154,2018-11-27,1543276800000,
bitcoin,4084.855825,2018-11-28,1543363200000,
bitcoin,4252.694651,2018-11-29,1543449600000,
bitcoin,4115.132247,2018-11-30,1543536000000,
bitcoin,4121.518634,2018-12-01,1543622400000,
bitcoin,4168.658507,2018-12-02,1543708800000,
bitcoin,3976.446633,2018-12-03,1543795200000,
bitcoin,3948.714645,2018-12-04,1543881600000,
bitcoin,3850.362441,2018-12-05,1543968000000,
bitcoin,3743.15648,2018-12-06,1544054400000,
bitcoin,3401.88354,2018-12-07,1544140800000,
bitcoin,3423.815134,2018-12-08,1544227200000,
bitcoin,3534.829147,2018-12-09,1544313600000,
bitcoin,3537.03664,2018-12-10,1544400000000,
bitcoin,3435.531241,2018-12-11,1544486400000,
bitcoin,3453.515745,2018-12-12,1544572800000,
bitcoin,3413.275057,2018-12-13,1544659200000,
bitcoin,3282.419049,2018-12-14,1544745600000,
bitcoin,3239.227422,2018-12-15,1544832000000,
bitcoin,3281.676963,2018-12-16,1544918400000,
bitcoin,3399.898936,2018-12-17,1545004800000,
bitcoin,3558.520476,2018-12-18,1545091200000,
bitcoin,3799.28655,2018-12-19,1545177600000,
bitcoin,3973.938063,2018-12-20,1545264000000,
bitcoin,4021.956026,2018-12-21,1545350400000,
bitcoin,3913.803102,2018-12-22,1545436800000,
bitcoin,4044.057876,2018-12-23,1545523200000,
bitcoin,4182.81064,2018-12-24,1545609600000,
bitcoin,3836.407804,2018-12-25,1545696000000,
bitcoin,3842.196035,2018-12-26,1545782400000,
bitcoin,3778.237016,2018-12-27,1545868800000,
bitcoin,3758.120841,2018-12-28,1545955200000,
bitcoin,3926.417852,2018-12-29,1546041600000,
bitcoin,3848.788747,2018-12-30,1546128000000,
bitcoin,3818.538734,2018-12-31,1546214400000,
bitcoin,3770.224396,2019-01-01,1546300800000,
bitcoin,3894.423367,2019-01-02,1546387200000,
bitcoin,3874.413246,2019-01-03,1546473600000,
bitcoin,3838.031656,2019-01-04,1546560000000,
bitcoin,3889.782824,2019-01-05,1546646400000,
bitcoin,3937.120296,2019-01-06,1546732800000,
bitcoin,4062.83493,2019-01-07,1546819200000,
bitcoin,4045.432999,2019-01-08,1546905600000,
bitcoin,4041.014916,2019-01-09,1546992000000,
bitcoin,3833.935804,2019-01-10,1547078400000,
bitcoin,3669.156863,2019-01-11,1547164800000,
bitcoin,3657.688537,2019-01-12,1547251200000,
bitcoin,3624.322362,2019-01-13,1547337600000,
bitcoin,3608.577813,2019-01-14,1547424000000,
bitcoin,3661.654555,2019-01-15,1547510400000,
bitcoin,3632.129917,2019-01-16,1547596800000,
bitcoin,3626.83174,2019-01-17,1547683200000,
bitcoin,3638.754217,2019-01-18,1547769600000,
bitcoin,3703.382588,2019-01-19,1547856000000,
bitcoin,3641.845371,2019-01-20,1547942400000,
bitcoin,3566.542206,2019-01-21,1548028800000,
bitcoin,3580.511619,2019-01-22,1548115200000,
bitcoin,3601.329884,2019-01-23,1548201600000,
bitcoin,3585.7419,2019-01-24,1548288000000,
bitcoin,3594.887083,2019-01-25,1548374400000,
bitcoin,3613.139924,2019-01-26,1548460800000,
bitcoin,3590.774711,2019-01-27,1548547200000,
bitcoin,3476.072385,2019-01-28,1548633600000,
bitcoin,3426.645371,2019-01-29,1548720000000,
bitcoin,3458.649558,2019-01-30,1548806400000,
bitcoin,3462.729543,2019-01-31,1548892800000,
bitcoin,3455.224222,2019-02-01,1548979200000,
bitcoin,3477.036963,2019-02-02,1549065600000,
bitcoin,3476.106021,2019-02-03,1549152000000,
bitcoin,3457.962399,2019-02-04,1549238400000,
bitcoin,3459.19582,2019-02-05,1549324800000,
bitcoin,3401.505945,2019-02-06,1549411200000,
bitcoin,3401.045588,2019-02-07,1549497600000,
bitcoin,3489.139624,2019-02-08,1549584000000,
bitcoin,3646.25666,2019-02-09,1549670400000,
bitcoin,3644.287638,2019-02-10,1549756800000,
bitcoin,3636.174495,2019-02-11,1549843200000,
bitcoin,3612.799674,2019-02-12,1549929600000,
bitcoin,3622.680643,2019-02-13,1550016000000,
bitcoin,3601.399378,2019-02-14,1550102400000,
bitcoin,3594.249616,2019-02-15,1550188800000,
bitcoin,3619.883614,2019-02-16,1550275200000,
bitcoin,3629.680191,2019-02-17,1550361600000,
bitcoin,3790.501784,2019-02-18,1550448000000,
bitcoin,3933.052741,2019-02-19,1550534400000,
bitcoin,3947.66282,2019-02-20,1550620800000,
bitcoin,3948.135427,2019-02-21,1550707200000,
bitcoin,3969.571981,2019-02-22,1550793600000,
bitcoin,4012.321427,2019-02-23,1550880000000,
bitcoin,4020.621811,2019-02-24,1550966400000,
bitcoin,3829.220634,2019-02-25,1551052800000,
bitcoin,3836.7144,2019-02-26,1551139200000,
bitcoin,3841.738774,2019-02-27,1551225600000,
bitcoin,3853.393181,2019-02-28,1551312000000,
bitcoin,3850.860421,2019-03-01,1551398400000,
bitcoin,3852.653189,2019-03-02,1551484800000,
bitcoin,3846.506786,2019-03-03,1551571200000,
bitcoin,3770.075286,2019-03-04,1551657600000,
bitcoin,3805.565395,2019-03-05,1551744000000,
bitcoin,3870.414091,2019-03-06,1551830400000,
bitcoin,3897.534625,2019-03-07,1551916800000,
bitcoin,3911.765509,2019-03-08,1552003200000,
bitcoin,3936.896606,2019-03-09,1552089600000,
bitcoin,3931.606474,2019-03-10,1552176000000,
bitcoin,3913.707817,2019-03-11,1552262400000,
bitcoin,3894.657315,2019-03-12,1552348800000,
bitcoin,3893.714851,2019-03-13,1552435200000,
bitcoin,3880.449393,2019-03-14,1552521600000,
bitcoin,3914.375998,2019-03-15,1552608000000,
bitcoin,4014.427074,2019-03-16,1552694400000,
bitcoin,3996.521288,2019-03-17,1552780800000,
bitcoin,4004.924585,2019-03-18,1552867200000,
bitcoin,4017.468805,2019-03-19,1552953600000,
bitcoin,4044.025368,2019-03-20,1553040000000,
bitcoin,4038.459689,2019-03-21,1553126400000,
bitcoin,4002.026815,2019-03-22,1553212800000,
bitcoin,4011.819288,2019-03-23,1553299200000,
bitcoin,4007.291904,2019-03-24,1553385600000,
bitcoin,3994.666634,2019-03-25,1553472000000,
bitcoin,3956.203166,2019-03-26,1553558400000,
bitcoin,4026.563703,2019-03-27,1553644800000,
bitcoin,4038.822471,2019-03-28,1553731200000,
bitcoin,4081.113118,2019-03-29,1553817600000,
bitcoin,4114.443099,2019-03-30,1553904000000,
bitcoin,4124.307974,2019-03-31,1553990400000,
bitcoin,4152.100973,2019-04-01,1554076800000,
bitcoin,4661.173456,2019-04-02,1554163200000,
bitcoin,5040.779007,2019-04-03,1554249600000,
bitcoin,4980.109797,2019-04-04,1554336000000,
bitcoin,4991.246931,2019-04-05,1554422400000,
bitcoin,5059.787617,2019-04-06,1554508800000,
bitcoin,5152.876137,2019-04-07,1554595200000,
bitcoin,5249.110884,2019-04-08,1554681600000,
bitcoin,5222.484114,2019-04-09,1554768000000,
bitcoin,5274.77293,2019-04-10,1554854400000,
bitcoin,5136.807756,2019-04-11,1554940800000,
bitcoin,5054.303632,2019-04-12,1555027200000,
bitcoin,5092.80151,2019-04-13,1555113600000,
bitcoin,5097.39362,2019-04-14,1555200000000,
bitcoin,5137.569097,2019-04-15,1555286400000,
bitcoin,5112.374878,2019-04-16,1555372800000,
bitcoin,5230.419044,2019-04-17,1555459200000,
bitcoin,5275.772708,2019-04-18,1555545600000,
bitcoin,5277.442967,2019-04-19,1555632000000,
bitcoin,5326.331928,2019-04-20,1555718400000,
bitcoin,5302.134816,2019-04-21,1555804800000,
bitcoin,5330.221319,2019-04-22,1555891200000,
bitcoin,5546.449124,2019-04-23,1555977600000,
bitcoin,5498.144356,2019-04-24,1556064000000,
bitcoin,5434.793586,2019-04-25,1556150400000,
bitcoin,5245.019676,2019-04-26,1556236800000,
bitcoin,5267.858808,2019-04-27,1556323200000,
bitcoin,5280.789037,2019-04-28,1556409600000,
bitcoin,5184.371904,2019-04-29,1556496000000,
bitcoin,5222.738413,2019-04-30,1556582400000,
bitcoin,5318.015651,2019-05-01,1556668800000,
bitcoin,5381.943168,2019-05-02,1556755200000,
bitcoin,5635.648502,2019-05-03,1556841600000,
bitcoin,5708.293373,2019-05-04,1556928000000,
bitcoin,5738.591093,2019-05-05,1557014400000,
bitcoin,5672.046269,2019-05-06,1557100800000,
bitcoin,5869.538627,2019-05-07,1557187200000,
ripple,0.1669896486,2017-05-09,1494288000000,1557286074530
ripple,0.1796709431,2017-05-10,1494374400000,
ripple,0.1789190769,2017-05-11,1494460800000,
ripple,0.1950190651,2017-05-12,1494547200000,
ripple,0.2105693732,2017-05-13,1494633600000,
ripple,0.2163450293,2017-05-14,1494720000000,
ripple,0.2411955973,2017-05-15,1494806400000,
ripple,0.3066890956,2017-05-16,1494892800000,
ripple,0.3756144646,2017-05-17,1494979200000,
ripple,0.353365847,2017-05-18,1495065600000,
ripple,0.336032133,2017-05-19,1495152000000,
ripple,0.3359943759,2017-05-20,1495238400000,
ripple,0.3407585266,2017-05-21,1495324800000,
ripple,0.3066785432,2017-05-22,1495411200000,
ripple,0.3140203038,2017-05-23,1495497600000,
ripple,0.315157901,2017-05-24,1495584000000,
ripple,0.2692300189,2017-05-25,1495670400000,
ripple,0.2888607608,2017-05-26,1495756800000,
ripple,0.217177932,2017-05-27,1495843200000,
ripple,0.2231684481,2017-05-28,1495929600000,
ripple,0.2281690484,2017-05-29,1496016000000,
ripple,0.2224617773,2017-05-30,1496102400000,
ripple,0.2191244392,2017-05-31,1496188800000,
ripple,0.2985324449,2017-06-01,1496275200000,
ripple,0.3040535942,2017-06-02,1496361600000,
ripple,0.2875427535,2017-06-03,1496448000000,
ripple,0.2860183133,2017-06-04,1496534400000,
ripple,0.2903906929,2017-06-05,1496620800000,
ripple,0.2844970093,2017-06-06,1496707200000,
ripple,0.2837260893,2017-06-07,1496793600000,
ripple,0.2852069832,2017-06-08,1496880000000,
ripple,0.2882383307,2017-06-09,1496966400000,
ripple,0.2706782847,2017-06-10,1497052800000,
ripple,0.2645833171,2017-06-11,1497139200000,
ripple,0.2474725603,2017-06-12,1497225600000,
ripple,0.2526841478,2017-06-13,1497312000000,
ripple,0.2677716557,2017-06-14,1497398400000,
ripple,0.2445243477,2017-06-15,1497484800000,
ripple,0.2486454376,2017-06-16,1497571200000,
ripple,0.2536092786,2017-06-17,1497657600000,
ripple,0.2629082815,2017-06-18,1497744000000,
ripple,0.267122314,2017-06-19,1497830400000,
ripple,0.3035557256,2017-06-20,1497916800000,
ripple,0.2900536162,2017-06-21,1498003200000,
ripple,0.2739982489,2017-06-22,1498089600000,
ripple,0.2867626195,2017-06-23,1498176000000,
ripple,0.2886371685,2017-06-24,1498262400000,
ripple,0.2722535855,2017-06-25,1498348800000,
ripple,0.2510457389,2017-06-26,1498435200000,
ripple,0.2440130034,2017-06-27,1498521600000,
ripple,0.2608274785,2017-06-28,1498608000000,
ripple,0.2617304273,2017-06-29,1498694400000,
ripple,0.2566860148,2017-06-30,1498780800000,
ripple,0.2441125228,2017-07-01,1498867200000,
ripple,0.2452224834,2017-07-02,1498953600000,
ripple,0.2519513409,2017-07-03,1499040000000,
ripple,0.2543489191,2017-07-04,1499126400000,
ripple,0.2511400616,2017-07-05,1499212800000,
ripple,0.250958328,2017-07-06,1499299200000,
ripple,0.2410750618,2017-07-07,1499385600000,
ripple,0.2257767596,2017-07-08,1499472000000,
ripple,0.2332641847,2017-07-09,1499558400000,
ripple,0.2143590154,2017-07-10,1499644800000,
ripple,0.1781462334,2017-07-11,1499731200000,
ripple,0.1841856074,2017-07-12,1499817600000,
ripple,0.1962313469,2017-07-13,1499904000000,
ripple,0.1844993175,2017-07-14,1499990400000,
ripple,0.1786082855,2017-07-15,1500076800000,
ripple,0.1541435452,2017-07-16,1500163200000,
ripple,0.1588913608,2017-07-17,1500249600000,
ripple,0.1750498423,2017-07-18,1500336000000,
ripple,0.1752632541,2017-07-19,1500422400000,
ripple,0.1772655797,2017-07-20,1500508800000,
ripple,0.1875086553,2017-07-21,1500595200000,
ripple,0.1895885893,2017-07-22,1500681600000,
ripple,0.197002649,2017-07-23,1500768000000,
ripple,0.1939951704,2017-07-24,1500854400000,
ripple,0.1800980395,2017-07-25,1500940800000,
ripple,0.1728889924,2017-07-26,1501027200000,
ripple,0.1743224625,2017-07-27,1501113600000,
ripple,0.167731878,2017-07-28,1501200000000,
ripple,0.1617396227,2017-07-29,1501286400000,
ripple,0.165278162,2017-07-30,1501372800000,
ripple,0.1635058263,2017-07-31,1501459200000,
ripple,0.1707444613,2017-08-01,1501545600000,
ripple,0.1751963686,2017-08-02,1501632000000,
ripple,0.173541636,2017-08-03,1501718400000,
ripple,0.1745260069,2017-08-04,1501804800000,
ripple,0.1811236642,2017-08-05,1501891200000,
ripple,0.1839465014,2017-08-06,1501977600000,
ripple,0.1795905149,2017-08-07,1502064000000,
ripple,0.1835516056,2017-08-08,1502150400000,
ripple,0.1874763702,2017-08-09,1502236800000,
ripple,0.1826082846,2017-08-10,1502323200000,
ripple,0.1797245508,2017-08-11,1502409600000,
ripple,0.1767972852,2017-08-12,1502496000000,
ripple,0.1665486468,2017-08-13,1502582400000,
ripple,0.1700358779,2017-08-14,1502668800000,
ripple,0.1603547195,2017-08-15,1502755200000,
ripple,0.1552160549,2017-08-16,1502841600000,
ripple,0.1582663987,2017-08-17,1502928000000,
ripple,0.1582845288,2017-08-18,1503014400000,
ripple,0.1541908048,2017-08-19,1503100800000,
ripple,0.1553303803,2017-08-20,1503187200000,
ripple,0.1636200509,2017-08-21,1503273600000,
ripple,0.2066052319,2017-08-22,1503360000000,
ripple,0.2726083268,2017-08-23,1503446400000,
ripple,0.25111735,2017-08-24,1503532800000,
ripple,0.2179105144,2017-08-25,1503619200000,
ripple,0.2153417827,2017-08-26,1503705600000,
ripple,0.2024451438,2017-08-27,1503792000000,
ripple,0.2071054861,2017-08-28,1503878400000,
ripple,0.2201130202,2017-08-29,1503964800000,
ripple,0.2245047647,2017-08-30,1504051200000,
ripple,0.2394686165,2017-08-31,1504137600000,
ripple,0.2549928114,2017-09-01,1504224000000,
ripple,0.2347096954,2017-09-02,1504310400000,
ripple,0.2289730949,2017-09-03,1504396800000,
ripple,0.212532583,2017-09-04,1504483200000,
ripple,0.2102467125,2017-09-05,1504569600000,
ripple,0.2267305482,2017-09-06,1504656000000,
ripple,0.227070542,2017-09-07,1504742400000,
ripple,0.2206190927,2017-09-08,1504828800000,
ripple,0.2121450499,2017-09-09,1504915200000,
ripple,0.2104049894,2017-09-10,1505001600000,
ripple,0.2165459396,2017-09-11,1505088000000,
ripple,0.2168412548,2017-09-12,1505174400000,
ripple,0.1998894704,2017-09-13,1505260800000,
ripple,0.186114019,2017-09-14,1505347200000,
ripple,0.1765761787,2017-09-15,1505433600000,
ripple,0.1839270796,2017-09-16,1505520000000,
ripple,0.1797030735,2017-09-17,1505606400000,
ripple,0.1894422306,2017-09-18,1505692800000,
ripple,0.1873158644,2017-09-19,1505779200000,
ripple,0.1847985948,2017-09-20,1505865600000,
ripple,0.17868214,2017-09-21,1505952000000,
ripple,0.1717723815,2017-09-22,1506038400000,
ripple,0.1760174649,2017-09-23,1506124800000,
ripple,0.1758843693,2017-09-24,1506211200000,
ripple,0.181032055,2017-09-25,1506297600000,
ripple,0.1857052857,2017-09-26,1506384000000,
ripple,0.2025055985,2017-09-27,1506470400000,
ripple,0.2033901342,2017-09-28,1506556800000,
ripple,0.1966974305,2017-09-29,1506643200000,
ripple,0.2017676501,2017-09-30,1506729600000,
ripple,0.1989128113,2017-10-01,1506816000000,
ripple,0.2039530119,2017-10-02,1506902400000,
ripple,0.2019896193,2017-10-03,1506988800000,
ripple,0.2071219514,2017-10-04,1507075200000,
ripple,0.228299008,2017-10-05,1507161600000,
ripple,0.2379278847,2017-10-06,1507248000000,
ripple,0.2354763263,2017-10-07,1507334400000,
ripple,0.254052564,2017-10-08,1507420800000,
ripple,0.2651604013,2017-10-09,1507507200000,
ripple,0.25213027,2017-10-10,1507593600000,
ripple,0.2605656096,2017-10-11,1507680000000,
ripple,0.2568455933,2017-10-12,1507766400000,
ripple,0.2487874438,2017-10-13,1507852800000,
ripple,0.2602108358,2017-10-14,1507939200000,
ripple,0.2593912932,2017-10-15,1508025600000,
ripple,0.270194061,2017-10-16,1508112000000,
ripple,0.2487395074,2017-10-17,1508198400000,
ripple,0.2212151518,2017-10-18,1508284800000,
ripple,0.2135088211,2017-10-19,1508371200000,
ripple,0.2138299934,2017-10-20,1508457600000,
ripple,0.2031477999,2017-10-21,1508544000000,
ripple,0.2017226073,2017-10-22,1508630400000,
ripple,0.1927415454,2017-10-23,1508716800000,
ripple,0.2052703399,2017-10-24,1508803200000,
ripple,0.2006903379,2017-10-25,1508889600000,
ripple,0.2022319147,2017-10-26,1508976000000,
ripple,0.2007290367,2017-10-27,1509062400000,
ripple,0.1993561537,2017-10-28,1509148800000,
ripple,0.2001682585,2017-10-29,1509235200000,
ripple,0.2022642737,2017-10-30,1509321600000,
ripple,0.2012190923,2017-10-31,1509408000000,
ripple,0.1959006274,2017-11-01,1509494400000,
ripple,0.1886185219,2017-11-02,1509580800000,
ripple,0.2059613473,2017-11-03,1509667200000,
ripple,0.2028799164,2017-11-04,1509753600000,
ripple,0.2010522699,2017-11-05,1509840000000,
ripple,0.2020271517,2017-11-06,1509926400000,
ripple,0.2019183662,2017-11-07,1510012800000,
ripple,0.2093645728,2017-11-08,1510099200000,
ripple,0.2182949079,2017-11-09,1510185600000,
ripple,0.2111584963,2017-11-10,1510272000000,
ripple,0.2074124428,2017-11-11,1510358400000,
ripple,0.1970112445,2017-11-12,1510444800000,
ripple,0.1978670747,2017-11-13,1510531200000,
ripple,0.2056108765,2017-11-14,1510617600000,
ripple,0.207200361,2017-11-15,1510704000000,
ripple,0.2213696298,2017-11-16,1510790400000,
ripple,0.2271026097,2017-11-17,1510876800000,
ripple,0.2247938464,2017-11-18,1510963200000,
ripple,0.2295399579,2017-11-19,1511049600000,
ripple,0.2397217396,2017-11-20,1511136000000,
ripple,0.2369393838,2017-11-21,1511222400000,
ripple,0.2353044797,2017-11-22,1511308800000,
ripple,0.2417366931,2017-11-23,1511395200000,
ripple,0.2391802439,2017-11-24,1511481600000,
ripple,0.2465751028,2017-11-25,1511568000000,
ripple,0.2470280887,2017-11-26,1511654400000,
ripple,0.2471346595,2017-11-27,1511740800000,
ripple,0.2604594939,2017-11-28,1511827200000,
ripple,0.2594344776,2017-11-29,1511913600000,
ripple,0.2356046426,2017-11-30,1512000000000,
ripple,0.2391334061,2017-12-01,1512086400000,
ripple,0.2459936336,2017-12-02,1512172800000,
ripple,0.2486521492,2017-12-03,1512259200000,
ripple,0.2446041782,2017-12-04,1512345600000,
ripple,0.2408057953,2017-12-05,1512432000000,
ripple,0.2275511827,2017-12-06,1512518400000,
ripple,0.2151535802,2017-12-07,1512604800000,
ripple,0.2334974272,2017-12-08,1512691200000,
ripple,0.24133345,2017-12-09,1512777600000,
ripple,0.2314890308,2017-12-10,1512864000000,
ripple,0.2411103557,2017-12-11,1512950400000,
ripple,0.2858678269,2017-12-12,1513036800000,
ripple,0.4495134039,2017-12-13,1513123200000,
ripple,0.6304038926,2017-12-14,1513209600000,
ripple,0.7545852985,2017-12-15,1513296000000,
ripple,0.7541377919,2017-12-16,1513382400000,
ripple,0.7320814476,2017-12-17,1513468800000,
ripple,0.7224058748,2017-12-18,1513555200000,
ripple,0.7733536317,2017-12-19,1513641600000,
ripple,0.7144539979,2017-12-20,1513728000000,
ripple,0.9512448764,2017-12-21,1513814400000,
ripple,1.001990801,2017-12-22,1513900800000,
ripple,1.039405735,2017-12-23,1513987200000,
ripple,0.9447933924,2017-12-24,1514073600000,
ripple,0.9807657979,2017-12-25,1514160000000,
ripple,1.00105207,2017-12-26,1514246400000,
ripple,1.147199443,2017-12-27,1514332800000,
ripple,1.209209023,2017-12-28,1514419200000,
ripple,1.579437709,2017-12-29,1514505600000,
ripple,2.096277834,2017-12-30,1514592000000,
ripple,1.911521693,2017-12-31,1514678400000,
ripple,1.921649512,2018-01-01,1514764800000,
ripple,2.054929966,2018-01-02,1514851200000,
ripple,2.48193788,2018-01-03,1514937600000,
ripple,2.999459363,2018-01-04,1515024000000,
ripple,2.665656053,2018-01-05,1515110400000,
ripple,2.667044454,2018-01-06,1515196800000,
ripple,2.709364464,2018-01-07,1515283200000,
ripple,2.50776968,2018-01-08,1515369600000,
ripple,2.287959188,2018-01-09,1515456000000,
ripple,1.921740118,2018-01-10,1515542400000,
ripple,1.868781736,2018-01-11,1515628800000,
ripple,2.006650552,2018-01-12,1515715200000,
ripple,2.026813929,2018-01-13,1515801600000,
ripple,1.865439987,2018-01-14,1515888000000,
ripple,1.806480131,2018-01-15,1515974400000,
ripple,1.380353182,2018-01-16,1516060800000,
ripple,1.099847624,2018-01-17,1516147200000,
ripple,1.496429186,2018-01-18,1516233600000,
ripple,1.583630677,2018-01-19,1516320000000,
ripple,1.555009827,2018-01-20,1516406400000,
ripple,1.421459761,2018-01-21,1516492800000,
ripple,1.299385985,2018-01-22,1516579200000,
ripple,1.309666564,2018-01-23,1516665600000,
ripple,1.34716629,2018-01-24,1516752000000,
ripple,1.330007112,2018-01-25,1516838400000,
ripple,1.2299004,2018-01-26,1516924800000,
ripple,1.212478429,2018-01-27,1517011200000,
ripple,1.260938188,2018-01-28,1517097600000,
ripple,1.28945359,2018-01-29,1517184000000,
ripple,1.191805701,2018-01-30,1517270400000,
ripple,1.102111332,2018-01-31,1517356800000,
ripple,1.033225832,2018-02-01,1517443200000,
ripple,0.8459405487,2018-02-02,1517529600000,
ripple,0.9139010255,2018-02-03,1517616000000,
ripple,0.88922801,2018-02-04,1517702400000,
ripple,0.7526866139,2018-02-05,1517788800000,
ripple,0.6730513408,2018-02-06,1517875200000,
ripple,0.7569745422,2018-02-07,1517961600000,
ripple,0.7524652931,2018-02-08,1518048000000,
ripple,0.8229452694,2018-02-09,1518134400000,
ripple,1.030241397,2018-02-10,1518220800000,
ripple,0.9660898006,2018-02-11,1518307200000,
ripple,1.032027052,2018-02-12,1518393600000,
ripple,1.002108228,2018-02-13,1518480000000,
ripple,1.046119246,2018-02-14,1518566400000,
ripple,1.111669216,2018-02-15,1518652800000,
ripple,1.098191943,2018-02-16,1518739200000,
ripple,1.144057035,2018-02-17,1518825600000,
ripple,1.108399771,2018-02-18,1518912000000,
ripple,1.106902086,2018-02-19,1518998400000,
ripple,1.092145687,2018-02-20,1519084800000,
ripple,0.9908960629,2018-02-21,1519171200000,
ripple,0.9299255915,2018-02-22,1519257600000,
ripple,0.9266468634,2018-02-23,1519344000000,
ripple,0.9157594927,2018-02-24,1519430400000,
ripple,0.9009721322,2018-02-25,1519516800000,
ripple,0.9111913827,2018-02-26,1519603200000,
ripple,0.9358385066,2018-02-27,1519689600000,
ripple,0.9140761886,2018-02-28,1519776000000,
ripple,0.906509063,2018-03-01,1519862400000,
ripple,0.9010321115,2018-03-02,1519948800000,
ripple,0.9019745871,2018-03-03,1520035200000,
ripple,0.91659111,2018-03-04,1520121600000,
ripple,1.014299516,2018-03-05,1520208000000,
ripple,0.9330642072,2018-03-06,1520294400000,
ripple,0.8803753455,2018-03-07,1520380800000,
ripple,0.8408377158,2018-03-08,1520467200000,
ripple,0.7852212712,2018-03-09,1520553600000,
ripple,0.8125438234,2018-03-10,1520640000000,
ripple,0.7945622607,2018-03-11,1520726400000,
ripple,0.8016914881,2018-03-12,1520812800000,
ripple,0.7776253757,2018-03-13,1520899200000,
ripple,0.7429727958,2018-03-14,1520985600000,
ripple,0.6720343762,2018-03-15,1521072000000,
ripple,0.6890947165,2018-03-16,1521158400000,
ripple,0.657417583,2018-03-17,1521244800000,
ripple,0.5939291267,2018-03-18,1521331200000,
ripple,0.6647380324,2018-03-19,1521417600000,
ripple,0.6901856354,2018-03-20,1521504000000,
ripple,0.6908579657,2018-03-21,1521590400000,
ripple,0.6600373975,2018-03-22,1521676800000,
ripple,0.6287661766,2018-03-23,1521763200000,
ripple,0.64889158,2018-03-24,1521849600000,
ripple,0.6340717764,2018-03-25,1521936000000,
ripple,0.6057954387,2018-03-26,1522022400000,
ripple,0.5790823904,2018-03-27,1522108800000,
ripple,0.5754808829,2018-03-28,1522195200000,
ripple,0.5396424539,2018-03-29,1522281600000,
ripple,0.4950400786,2018-03-30,1522368000000,
ripple,0.5073409649,2018-03-31,1522454400000,
ripple,0.4849717071,2018-04-01,1522540800000,
ripple,0.486139301,2018-04-02,1522627200000,
ripple,0.5207393339,2018-04-03,1522713600000,
ripple,0.5109245102,2018-04-04,1522800000000,
ripple,0.4858928615,2018-04-05,1522886400000,
ripple,0.4723701728,2018-04-06,1522972800000,
ripple,0.4866035688,2018-04-07,1523059200000,
ripple,0.4914691685,2018-04-08,1523145600000,
ripple,0.4913127197,2018-04-09,1523232000000,
ripple,0.485270349,2018-04-10,1523318400000,
ripple,0.4962694918,2018-04-11,1523404800000,
ripple,0.5556379611,2018-04-12,1523491200000,
ripple,0.6536231193,2018-04-13,1523577600000,
ripple,0.6439638132,2018-04-14,1523664000000,
ripple,0.6696715928,2018-04-15,1523750400000,
ripple,0.6602681359,2018-04-16,1523836800000,
ripple,0.6665812564,2018-04-17,1523923200000,
ripple,0.6827042475,2018-04-18,1524009600000,
ripple,0.7295730683,2018-04-19,1524096000000,
ripple,0.861006726,2018-04-20,1524182400000,
ripple,0.8700334168,2018-04-21,1524268800000,
ripple,0.8756867697,2018-04-22,1524355200000,
ripple,0.8682389127,2018-04-23,1524441600000,
ripple,0.936468344,2018-04-24,1524528000000,
ripple,0.8478133137,2018-04-25,1524614400000,
ripple,0.8362681372,2018-04-27,1524787200000,
ripple,0.8511107141,2018-04-28,1524873600000,
ripple,0.8710253739,2018-04-29,1524960000000,
ripple,0.850957291,2018-04-30,1525046400000,
ripple,0.824695574,2018-05-01,1525132800000,
ripple,0.8503263623,2018-05-02,1525219200000,
ripple,0.8685843337,2018-05-03,1525305600000,
ripple,0.8923030137,2018-05-04,1525392000000,
ripple,0.9090585147,2018-05-05,1525478400000,
ripple,0.8819202703,2018-05-06,1525564800000,
ripple,0.8318247521,2018-05-07,1525651200000,
ripple,0.825566934,2018-05-08,1525737600000,
